text,hatebert_pred,roberta_pred,token_len,char_len,hb_lex_occurr,hb_lex_ngrams_prop,label
"#DhoniKeSathDesh MS Dhoni plays for his country, not for ICC or BCCI and he has every right to keep the badge and support the special armed forces. @msdhoni  #DhoniKeepsTheGlove  #dhoni We love u Dhoni 😍😍    #Support  #BalidaanBadge ",0,0,45,233,0,0.0,0
#ShameOnICC in INDIA the SCHOOL KID  know how to use WHEATHER FORECAST before going.....but ..ICC DON'T KNOW   how to use?? ....make me OFFICIAL of ICC....,0,0,34,155,0,0.0,0
"@TheRealOJ32 I know quite a few people who would like to 'get even' with you #MURDERER You did it, you admitted it, and you deserve to rot.",1,0,33,139,0,0.0,1
This is why i love this motherfucker...    Shuts people down easily    #ArabForPresident  #FuckTrump ,1,0,16,101,0,0.0,1
ICC turns down #BCCI's request to allow @msdhoni to continue wearing the army insignia on his wicket-keeping gloves; ICC says regulations for ICC events do not permit any individual message or logo to be displayed on any items of clothing or equipment.   #DhoniKeepsTheGlove ,0,0,49,275,0,0.0,0
"ICC's WORST AND FOOLISH DECISION TO SET THE TOURNAMENT IN ENGLAND's BAD WEATHER CONDITIONS AND IN EARLY MONSOON , BREAKS HEARTS OF CRICKET FANS  #ShameOnICC",0,0,28,156,0,0.0,0
@RepAndyHarrisMD @POTUS Let’s not forget ...    Today is #JohnMCainDay which is infinitely more celebratory than the birthday of a pathological lying corrupt criminal traitor.    #TrumpIsATraitor   #TrumpIsACriminal   #TrumpIsAMoron   #TrumpIsANationalSecurityThreat,1,0,38,266,0,0.0,1
Imagine wishing a traitor bigot a happy Birthday....guess inbred trailer Trash needs a hobby too!!!🤔😡🖕🖕🖕🖕🖕🖕🖕 #TrumpIsATraitor ,1,0,23,126,0,0.583,1
@ANINewsUP @ANI I could crack a joke about it but that wouldn’t make it any bit the merrier! This is sad beyond the depths of the deepest pits.... #rapist,1,0,36,154,0,0.0,0
"@bbc5live @Emmabarnett Last nite he didn't turn up to the interview with the public, nor did he today with the journalists...ergo, he's ruled out of the job! Country has had enough of 'scripted' leaders! #BorisJohnsonShouldNotBePM",1,0,47,230,0,0.0,0
"'One has to be a lowbrow, a bit of a #murderer, to be a #politician, ready and willing to see people sacrificed, slaughtered, for the sake of an #idea, whether a good one or a bad one.'    #HenryMiller  #American #Writer    #Died #onthisday 1980 in #LosAngele #California    #Literarure ",0,0,66,287,0,0.0,0
"West Indies rocked Pakistan, Pakistan pauper(ed) England, and England scissored West Indies. #ICCWorldCup2019 #ShameOnICC #CWC19",0,0,24,128,0,0.0,0
"This is very dangerous !  Can we finally lock him up for sedition now? At the very best, for not protecting the constitution of the United States. At the worst, he is a traitorous Russian agent.  #DumpTrump  #ScumOfTheEarth   #TraitorousRussia  #TrumpIsATraitor  ",1,0,49,263,0,0.0,1
If I haven’t said it today FUCK TRUMP 😂🤷‍♀️ #fucktrump,0,0,13,54,0,0.0,1
I thought they are getting down but dhoni's glove argument made me think twice about everything I mean what kinda of intolerancy they are facing from the insignia basically every indian should say something because that insignia is the pride 🇮🇳🇮🇳 #DhoniKeepsTheGlove,0,0,44,266,0,0.0,0
"The logo on his glove can't change in results on the field.  Sports is a way to Compete with opponents, Not war with enemies, Using the logo of military on his glow gives the message of irrelevant dominance that can lead to distress. So unprofessional of him #DhoniKeepsTheGlove",0,0,54,278,0,0.0,0
This must surely give the other candidates hope ...  #BorisJohnsonShouldNotBePM ,0,0,11,80,0,0.0,0
"#Rangzen people, #watchout for this fake activist from sabotaging our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #TibetCause ",0,0,33,185,0,0.0,0
@nytimes Whoever brought the charges against him should themselves be brought up on charges. #HumanRights #FuckTrump,0,0,20,116,0,0.0,0
stop violence against doctors 🥼   #DoctorsFightBack,0,0,7,51,0,0.0,0
@TheRealOJ32 Coming soon to what? Confess your guilt? To kill again? To pay your civil debit? To rob again? To pretend you are still loved? You are a murderer. You will always be remembered as the man who got away with murder. No more juice.  #NicoleBrownSimpson   #RonGoldman   #murderer,1,0,61,288,0,0.0,1
#MalcolmNance Says #TraitorTrump Committed A Crime By Inviting More Election Interference #TrumpIsATraitor  ,0,0,15,108,0,0.0,0
#WestBengal #DoctorsProtest #KolkataViolence #protests #DoctorsStrike #DoctorsFightBack #BengalDoctorsStrike    #Bengal Doctors’ Protests Gain Momentum; Nearly 300 Doctors Resign In West Bengal ,0,0,29,194,0,0.0,0
#EastTurkistan World Wide Demonstration for Beijing Olympic. (Japan)    #Uyghur #FreeUyghur #BoycottChina #ウイグル #RT,0,0,22,115,0,0.0,0
#ICC what are you doing icc.why did you held the #CWC19 at england.#ShameOnICC,0,0,17,78,0,0.0,0
@ShefVaidya @MamataOfficial It is really if you got stroke any one is delaying to give treatment you come to know so support @MamataOfficial #DoctorsFightBack,0,0,28,158,0,0.0,0
If only ICC Officials focussed on planning the schedule and venue of World Cup 2019 as much as they focus on MS Dhoni's gloves. 😤😤😤 #INDvNZ #NZvIND #CWC19  #INDvPAK #PAKvIND #INDvNZ #NZvIND #CWC19    #TeamIndia     #CWC2010 #Dhoni #dhonikeepstheglove,0,0,51,250,0,0.0,0
Diverse Men's Solid Slim fit Formal Shirt (Pack of 2)  @ Rs.460 (mrp-1998)        #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,0,0,40,207,0,0.0,0
I can't believe this is real. #trump #douchebag #pride2019 #Pride #PrideMonth #mikepence ,0,0,20,89,0,0.0,0
#BrandonWebber  was a #murderer and #GTA     ,0,0,9,45,0,0.0,0
"Today, they thrashed a doctor. Tomorrow, it might be you , your family, friends or team. Doctor’s movement should be supported by other professions also. Come on the streets , demand for justice and security.   #DoctorsFightBack",0,0,46,228,0,0.0,0
"Fact Four  @RoryStewartUK makes documentary aired on BBC2 and wins Scottish BAFTA  #BorisJohnson presents history television show. Then produces a sequel, through his own production company,  #roryforleader #BorisJohnsonShouldNotBePM",0,0,35,233,0,0.0,0
@IvankaTrump This comment section is filled with Russian bots and NASCAR fans #FuckTrump,0,0,15,88,0,0.0,0
"U.S. budget deficit now $739 Billion, despite GOP promises and Trump tariffs #Resist #ResistTrump #FuckTrump ",0,0,20,109,0,0.0,0
Canada: Good at basketball  USA: Has basketball for President    In the words of the famous Robert de Niro: “#fucktrump',0,0,25,120,0,0.0,0
@TheLastLeg #isitok that Nigel Farage says his 29% cannot be ignored yet the 48% remainders should be ignored?! #dickhead,0,0,27,121,0,0.0,0
Yes dhoni Bhai you will keep the gloves because you are in army and you giving respect to army what is the matter #DhoniKeepsTheGlove,0,0,25,133,0,0.0,0
@realDonaldTrump Well HAPPY FU€KING BDAY TO YOU A$$HOLE....MAY IT BE YOUR LAST🙏🙏🙏🙏🙏 #TrumpIsATraitor #TrumpMustResign #TrumpsAnInternationalDisgrace #TrumpResignNow #DumpTrump #TrumpsBirthday is his last🙏,0,0,33,204,0,0.0,1
#Resist #resistance   #fucktrump  Who needs $ to get that baby in the air ?? ,0,0,18,77,0,0.0,0
"@hardball Guests @NatashaBertrand &amp; @McFaul, so naive to say and believe #TraitorTrump is walking back and correcting his statement.  #Trump was being truthful with @GStephanopoulos. @ThisWeekABC #TrumpIsATraitor ",0,0,40,217,0,0.0,0
"#ShameOnBCCI to prioritize IPL over World cup.   World cup should've been organised 2 months ago when it wasn't raining, and thought of IPL later.   This proves - Paisa is always over the game!!   #ShameOnICC",0,0,43,208,0,0.0,0
Evening Retweet Party!! 🥳🥳🥳     For @CajunBlueAZ1 come on #resisters let’s show her some love 💙❤️💙❤️  #ResistTogether   #fucktrump  #DumpTrump2020   #Unite2020   #VoteBlueNoMatterWho     It's simple     Just follow all who :    Like :    Retweets :    Comment :,0,0,45,261,0,0.0,0
So hanging out in the ER tonight.. doc thought severe numbness &amp; spasams might need MRI but we settled for a ct scan. Hopefully can get home soon and on to pt!? I’m over almost a month of pain!   Oh &amp; #FuckTrump !,0,0,55,221,0,0.0,0
Please do not follow O.J.Simpson. We don't need to give ANOTHER egomaniacal narcissist a platform...Thank you. #OJSimpson #evil #MURDERER,1,0,27,137,0,0.0,1
Cannot wait until Sunday &amp; @GStephanopoulos interview with #Trump!   If they released the BOMBSHELLS they did - then what is @ABC saving for the ratings?  #TrumpTantrum #ABCNews #TrumpIsATraitor,0,0,39,198,0,0.0,0
#ImpeachTrumpNow WE NEED TO REMOVE THIS MOTHERFUCKER RIGHT NOW!!! AMERICA HAS FALLEN TO IDIOTS!!! #FUCKTRUMP,0,0,23,108,0,0.0,1
This tweet is only in solidarity of of all my Doctor friends across the country. You deserve better than this. Way better than this.     #DoctorsFightBack .,0,0,30,156,0,0.0,0
@DanielCollins85 @Muscles4851 @BeattieDoug @ColmDore Doug is a fence jumper looking for relevance. If or when a war crimes tribunal (doubtful) is set up to look into Afghanistan or Iraq Dougy will not be so outspoken. His book will be used as evidence against him. #Murderer.,1,0,56,275,0,0.0,1
Who's excited for the debates in 2 weeks? #DEMOCRATS2020 #BLUEWAVE2020 #KEEPTHEWAVEGOING #FUCKTRUMP #DUMPTRUMP,0,0,20,110,0,0.0,0
Non doctor but sensible people of this country. This is thought to ponder upon. Voice your opinion. Share your your happy stories abkut health care.  Stay with Doctors. Show your solidarity.  #DoctorsFightBack ,0,0,39,210,0,0.0,0
Where does a douchebag get fitted?  #trump #douchebag #donjr #erictrump #jaredkushner #menswearhouse #TrumpUKVisit,0,0,21,114,0,0.0,1
"Test tweet #1     Will anyone who sees this comment or like.    I cant send tweets from news...    Possibly otherwise, yet I’m not on any “suspension” that I have been made aware of.     I did post some “interesting information” a couple days ago, about our #rapist president. #katiesarmy",0,0,62,288,0,0.0,0
Being a doctor onbehalf of entire medical fraternity.   #Savethedoctors #SAVETHESAVIOUR #DoctorsProtest   #DoctorsFightBack   #medicalstudent #DoctorsStrike   #DoctorsUnderOppression ,0,0,23,183,0,0.0,0
Points table right now.  #ShameOnICC #cwc19 ,0,0,9,44,0,0.0,0
@Reuters All countries who care about their safety and security should #BanHuawei.   #Huawei is just a spying tool developed and extensively used by the Communist Party of China.    #CommunismKills #BoycottChina #oppression,0,0,39,223,0,0.0,1
@RiskyLiberal @realDonaldTrump 🙌🏼 the large subsidies that those broke soybean farmers received courtesy of the US taxpayer IMO actually put us in the negative so we’re worse off. Thx @realDonaldTrump #IdiotTrump,0,0,38,212,0,0.0,0
@herman_maureen @funder @1CraftyWitch @PenceConscience @adamcbest @flyaway_k @agavecorn @7brdgesroad @Steelerschic85 @Cruellaisdevine @HoarseWisperer @DeadBunnyFrank @mmpadellan @Amy_Siskind @saltycomment Thank you Mo #FuckTrump #ImpeachmentHearingsNow 💗☮️🇺🇸🌊✊enough is enough ,0,0,40,277,0,0.0,0
@realDonaldTrump Of course you hate MSNBC because they tell the truth and the truth is that you are an incompetent buffoon without a shred of decency.  You are a complete and absolute disaster.  #IdiotTrump,1,0,38,206,0,0.0,1
Why we need a #CongressMuktBharat ,0,0,6,34,0,0.0,0
Survival kit for next 5 years in India😁😁 @narendramodi @BJP4India  #3YearsofChange #RahulGandhi #ShameOnICC #TrollSangh ,0,0,20,120,0,0.0,0
Salute to doctors who risk their very own lives but continue to serve their motherland 🙇‍♂️  #Savethedoctors   #DoctorsFightBack   #DoctorsProtest   #SaveBengal ,0,0,24,161,0,0.0,0
When a Doctor in West Bengal returns home safely   #we_want_justice  #DoctorsFightBack ,0,0,13,87,0,0.0,0
"@raj21415 We have ZERO interest in playing GOD, so please don't treat us either as a GOD or as a DOG! If you deserve respect, so do we, nothing more and nothing less...  #DoctorsFightBack",1,0,42,187,0,0.0,0
Tree symbolizing Trump-Macron friendship dies #Resist #ResistTrump #FuckTrump ,0,0,11,78,0,0.0,0
Hey creepy old fucker if you approach my daughter again you’re gonna get punched in the throat! #dickhead,1,0,23,105,0,0.0,1
These depictions of Noah’s Ark are accidentally gay—and people are here for it #Resist #ResistTrump #FuckTrump ,0,0,21,111,0,0.0,0
@PressSec @realDonaldTrump Good riddance and #FUCKTRUMP,1,0,9,55,0,0.0,0
Here is Yoga for Women... Read more...  Remain Young and Fit with Yoga and know more benefits.    #WorldBloodDonorDay #ShameOnICC #SaveBengal #FridayFeeling  #SCOSummit2019 #MenInBlackReview #TheUnmissableMeeting  #doctorsstrike #ENGvWI ,0,0,38,237,0,0.0,0
@WIONews @KP24 Will Rain win the World Cup #ShameOnICC,0,0,12,54,0,0.0,0
@cher We love you Cher. #FuckTrump,0,0,9,34,0,0.0,0
ICC turns down #BCCI's request to allow @msdhoni to continue wearing the army insignia on his wicket-keeping gloves; ICC says regulations for ICC events do not permit any individual message or logo to be displayed on any items of clothing or equipment.   #DhoniKeepsTheGlove ,0,0,49,275,0,0.0,0
@DebRule65 Fuck Nelson’s life. He made the decision to kill Mylan. He needs to face his consequences for his actions.  If Nelson wants sympathy he can find it in the dictionary between the words Fuck and YOU!!!   #RotInACell #Murderer,1,0,50,234,0,0.0,1
@cricketworldcup @ICC can see @msdhoni badge but doesn't see the ground was not covered.  Most developed Country in 🌏 and call 🏏 as the national sports Yet can't do anything for the biggest tournament. Learn something from #EdenGarden  #ShameOnICC #WorldCup2019 #iccraincup2019 #CricketKaCrown ,0,0,54,294,0,0.0,0
"#DhoniKeepsTheGlove I don't understand, how armed forces insignia is said to be connected to religion /cause as per ICC🤔",0,0,22,120,0,0.0,0
@kylegriffin1 @senatemajldr @SenateGOP all about party over country  #GOPTraitors #GOPTaxScam #PutinsGOP #TrumpIsATraitor,0,0,19,121,0,0.0,0
INJUSTICE ANYWHERE IS A THREAT TO THE JUSTICE EVERYWHERE - Martin Luther King Jr.    Each and every part of the community must stand with each other at times of crisis.  #DoctorsFightBack   #doctors_against_assualt ,0,0,35,215,0,0.0,0
@politico Yeah right Rudy. The GOP was brighter then. Communism was the threat and Russia was was the enemy not a friend like today. #DickHead,0,0,30,142,0,0.0,0
Hi Dear @ICC Mumbai too is ready for your kind of #WorldCup2019   Just FYI     #CWC19 #CricketKaCrown #WashoutWorldCup #ShameOnICC ,0,0,24,131,0,0.0,0
Situation in #WestBengal serious. But still scope for a laugh. @Outlookindia cartoon.#DoctorsProtest #DoctorsFightBack @MamataOfficial ,0,0,22,135,0,0.0,0
Dear @ICC just improve your umpiring first then talk about this   #DhoniKeepsTheGlove ,0,0,14,86,0,0.0,0
New ICC World Cup trophy  #ShameOnICC ,0,0,7,38,0,0.0,0
"#DoctorsUnderOppression    History of humanity has taught us that no great victory comes without a greater revolution , and today we ask you to support our cause by using this hashtag #DoctorsUnderOppression hence helping end this discrimination and oppression.  #DoctorsFightBack ",0,0,43,281,0,0.0,0
"#DoctorsStrike called off at AIIMS, 48-hour ultimatum given to meet demands. @raghvendra_rao and @gaur_anubhuti with more details on Tiranga TV  #DoctorsFightBack   #DoctorsProtest ",0,0,29,181,0,0.0,0
England's cricketers wear a poppy on their collars against India to remember those killed in conflict  in 2016. Then why stop dhoni to wear the balidaan batch.  #DhoniKeepsTheGlove,0,0,32,180,0,0.0,0
Breaking news: Franklin Graham confesses that Putin is his god.  #ImpeachTrump #teamtreason #PutinsPuppet #MuellerReport #ReleaseTheFullMuellerReport #BarrCoverUp #ImpeachBarr #Treason #TrumpIsATraitor ,0,0,30,202,0,0.0,0
Timewear Analogue White Round Dial Leather Strap Watches  @ Rs.299        #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,0,0,32,199,0,0.0,0
"Dear @INCIndia, plz start sending ur spokesperson to news channels.. These channels have nthng to do but discuss #DhoniKeepsTheGlove agenda for a whole day!! It’s torturous.. I’d rather njoy congress getting roasted 😁",0,0,44,217,0,0.0,0
This is what Pakistani fans wanna see on 16th of June! Their only hope!   @arsalanhshah @SarfarazA_54 @BCCI @ICC @cricketworldcup @ImranKhanPTI     #ShameOnICC #fathersdaygifts #FathersDay #baapbaaphotahai ,0,0,37,206,0,0.0,0
