ind,text,hatebert_prob,roberta_prob,hatebert_pred,roberta_pred,token_len,char_len,hb_lex_occurr,hb_lex_ngrams_prop,label,id
2645,.@USER “I am breaking all the rules for running as a Democrat by speaking about sensible gun control. A woman at #MarchforOurLives told me how GA’s lax gun laws allowed her daughter to kill herself before she could intervene &amp; begged me to change the laws. We CAN win.” URL,0.29660331714264043,0.29128317210239296,0,0,61,277,0,0.0,1,13751
2646,@USER Fairness?? What about being fair to the democratic process of this republic??? All this is a sham to delay the vote. Shameful.  #DrainTheDeepState #DrainTheDeepStateSwamp #maga,0.5018920808122163,0.7123322507714482,1,1,37,182,0,0.0,1,80291
2649,@USER How awesome!  Takes pictures!  She is such an icon and legend.  What a pioneer for women!  Enjoy it!,0.06891250313807086,0.040769266244388154,0,0,25,106,0,0.0,0,69072
2655,@USER I’m a sick fuck I like to quick fuck,0.920575732468276,0.9417613746890241,1,1,13,42,0,0.0,1,39056
2656,@USER @USER she is a dog with fleas.,0.6505227697223616,0.8920933894132803,1,1,11,36,0,0.0,1,17338
2661,@USER Happening to Lecor and I where our frame rate is down by a decent amount and frame drops,0.15373965793405248,0.10257407952361172,0,0,20,94,0,0.0,0,74880
2671,1 Week watch Nike Stock Plummet.. the Liberals can't keep Nike afloat.. #BoycottNike   Macy's still hasn't rebounded ! URL,0.12400069523126615,0.17224145218469245,0,0,25,122,0,0.0,0,55030
2674,@USER You're part of the problem! No more Regressive Liberals. #DrainTheSwamp URL,0.3613900679227611,0.13597612369820358,0,0,17,81,0,0.0,0,26181
2676,@USER Anyone else think she is a lying opportunist?  Yeah...#metoo,0.9053641423846961,0.8533025895746407,1,1,15,66,0,0.0,1,80728
2689,@USER Conservatives keep telling us how a few million immigrants are ruining the economy. How would multiplying those numbers several times help that?,0.5530319776602136,0.3870385296013568,1,0,26,150,0,0.0,1,34422
2690,@USER Oh my god. They’re so fucking cute.,0.8708171436889917,0.9372107914029488,1,1,13,41,0,0.0,1,66057
2709,@USER Looks like my Sylvester and he looks like a skunk. Love him to pieces though. He is so sweet. My girl cat has a unique personality. She is sweet but has her moments.,0.7779753192320792,0.7215470408358251,1,1,40,171,0,0.0,0,24896
2710,@USER Clearly that man must have been blind.  But thanks for being not only a beautiful woman on the outside but being a kick ass one on the inside as well.  I know there are many woman applauding your post along with me.,0.8810019911062638,0.8661891168638564,1,1,47,221,0,0.0,0,44840
2716,@USER Traditionalists and fuddy-duddy conservatives form a convenient horseshoe with feminists when it comes to a lot of women's issues.  Their reasons are grounded in chivalry and sex differences rather than equality but the result looks very similar.,0.1264072499503867,0.3111651526845298,0,0,42,252,0,0.0,0,23820
2717,#meneither! She is a liar. Clear as day a liar. URL,0.9076402020521152,0.9271657008337787,1,1,15,51,0,0.0,1,59400
2727,@USER @USER @USER The fact that you equate smoking reefer with sexual assault tells me everything I need to know about you. You MAGA-bot-types are completely at sea when it comes to basic human decency. Like your president.,0.43208585498467533,0.7378671018089842,0,1,44,223,0,0.0,1,71821
2737,@USER She is a piece of garbage! I can't believe the hatred those bitches on the View have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn proud of it!,0.9089821264504055,0.929696150018054,1,1,57,234,1,0.0,1,25430
2743,@USER @USER Things had Become Easy For  Liberals During The Obama Administration (Liberals are Screaming: DAMN TRUTH I mean TRUMP)!,0.2522919244147779,0.5239988790504801,0,1,26,131,0,0.0,1,45589
2745,@USER I hope he can get back too ND🍀 Days He Is A Real Dawg!,0.046942929568293386,0.11992252200191787,0,0,17,60,0,0.0,0,51180
2756,@USER @USER Not one of these “journalists” mentioned the arrest of the corrupt mayor yesterday. I guess they were busy not getting blown away in the wind,0.49969482425664563,0.3437271370694141,0,0,32,153,0,0.0,1,99978
2759,@USER @USER Antifa calling out nazis is the pot calling kettle black.,0.4803263245712842,0.398816118877723,0,0,15,69,0,0.0,0,91525
2760,@USER @USER Forget Montel! Those who speak so speak from their own delusional disgusting truth! He is not worth it!  Trash pick up coming! URL,0.8921403837228059,0.9017477678631269,1,1,31,142,0,0.0,1,71662
2763,@USER @USER Sending commiserations to you for those Cardinal losses with this brioche cinnamon roll picture. URL,0.13840355372037758,0.05505607179033694,0,0,20,112,0,0.0,1,63140
2764,@USER @USER Compare the coffers of Greg “photo op guy” Walden and Jamie McCleod Skinner and you’ll see that his treasure chest is in the millions from NRA and telecom industry. Anti-fair and open internet.Anti REASONABLE gun control measures. For exploiting public lands.,0.3228728261161273,0.30852868730989186,0,0,52,271,0,0.0,0,84960
2777,@USER @USER You are making crap up- no Dem I know wants to abolish ICE. We don’t believe rich people should be the ones getting tax breaks. Bankrupt Medicare? Total nonsense. You lie as much as Trump,0.8905324521726555,0.9419752510012038,1,1,45,199,0,0.0,1,95046
2778,@USER It’s off of Santa Clarita 9on Netflix it’s funny as fuck!,0.887351101319114,0.9407353270113623,1,1,18,63,0,0.0,1,20722
2780,@USER Dump MasterCard,0.203549167575714,0.32949958686794406,0,0,4,21,0,0.0,0,12461
2786,@USER He is totally bluffing...,0.5114725953679566,0.702785098772601,1,1,7,31,0,0.0,1,89980
2793,#TuesdayThoughts Got a gut feeling TWITTER is now in the gunsights of the Government and President Trump for Anti-Trust violations censoring and shaddowbanning Conservatives --- watch for Big News coming out soon.,0.3634491738093584,0.2919892713289411,0,0,35,213,0,0.0,0,39339
2794,@USER It's a testament to how fucked this world is...that she is free to spout all this bullshit and not be in jail or even being investigated for statutory rape.,0.876950861770607,0.9421351743107169,1,1,35,162,0,0.0,1,80034
2795,@USER @USER @USER @USER She is getting death threats. URL,0.44033388132921003,0.5252470646833775,0,1,15,57,0,0.0,0,12406
2803,@USER Moron - Real Americans are PROUD of our accomplishments- you are disgusting for not showing the truth.,0.8996075036065069,0.8435732109776704,1,1,20,108,0,0.0,1,81309
2804,"Fort Trump in Poland?! Sounds great to me!! Another lasting reminder to the Left/Dems how much the rest of the world hates"" @USER #MAGA #WWG1WGA #RedWave2018 #DrainTheSwamp #FortTrump""",0.3153141611162927,0.1747620991579641,0,0,40,184,0,0.0,1,55351
2806,@USER @USER @USER Candiace. She is trash.,0.8940517128636202,0.9186263633876086,1,1,12,41,1,0.0,1,39851
2808,.@USER You are deplorable despicable disgusting!  URL,0.9020070291231509,0.9311501302256912,1,1,10,53,0,0.0,1,76303
2838,@USER @USER Time will tell. Not the type to jump on the lefty bandwagon and demonize someone until they have had a fair chance. His policies will either be a huge failure like the liberals and result in losing the next election or they will be a success and ontario will dig out of the hole,0.5452819307636622,0.48185001932336174,1,0,60,290,0,0.0,1,30076
2843,@USER America is better than swamp crud like YOU!,0.639028889124594,0.9117313957207402,1,1,11,49,0,0.0,1,81430
2847,@USER you ignorant fool how did you become ag. I forgot it was ignorant Obama. Its not current occupier of white house. Learn from me ignorant idiot He is the President of United states. If you think he is not your President then leave this country and go to hell.,0.9103064803375618,0.9388007742267246,1,1,56,264,1,0.588,1,58294
2848,@USER @USER Not one Democrat gives a shit about if this is true or not. It's all about not wanting conservatives in a life seat.,0.8283841930310485,0.9316493022735931,1,1,30,128,0,0.0,0,81478
2853,@USER @USER @USER Haha yeah funny communists liberals destroying USA want USA2  like Venezuela China north korea perhaps why not just move2 your perfect country instead of desperately trying 2destroy the USA that my Founding Fathers fought died 4 our Freedom! Shed blood for ungrateful communists!,0.8664718364545149,0.606760622056967,1,1,51,297,0,0.0,1,57228
2855,@USER Do it shithouse,0.9082523569819168,0.9396369938451296,1,1,5,21,0,0.0,1,84989
2858,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa constantly lies and... URL,0.5725435347194079,0.09877258875237435,1,0,36,123,0,0.0,0,41102
2864,@USER @USER @USER @USER Becca. She is too much work.,0.10230470789265303,0.056236345704483756,0,0,16,52,0,0.0,0,44762
2872,@USER He a lunatic democrats politicians like antifa George Soros think there money talk but it lunatic dung money dam money they have pay me in gold,0.8931697146930452,0.8946974930028823,1,1,28,149,0,0.0,1,51341
2884,@USER #metoo is the BEST WEAPON the Liberals have because there is NO DUE PROCESS .. its all DISGUSTING ... and WOMAN are the ones USING it as the weapon .. shameful and TYPICAL Liberalism .. USE emotions FOR their own BENEFIT ... @USER  POSTER CHILD for USING Woman,0.6096984682475268,0.679178699175393,1,1,52,266,0,0.0,1,60323
2887,@USER Beto advocates gun control which would leave is defenseless to this.,0.2757143859988509,0.4917609997245746,0,0,14,74,0,0.0,1,59318
2897,@USER @USER Don’t you know?  Trump runs everything himself. He is hands on. Except when he’s not then he has never met that guy but has heard he’s very bad.,0.5801364946434833,0.6068625592506616,1,1,42,156,0,0.0,0,21067
2904,@USER Its clear you wouldn't listen anyways since you are more interested in arguing over the non existent racism of that tweet rather than calling out the ignorant white girl on display,0.6443649862088895,0.766817904687893,1,1,34,186,0,0.0,1,40381
2905,@USER Good luck @USER ... not,0.13869494365279594,0.045564455388906556,0,0,8,29,0,0.0,0,11485
2922,@USER bitch what do you mean? Get It by Pristin? no?,0.9177091882340503,0.9363432381534011,1,1,15,52,1,0.0,1,93063
2925,"@USER I dont think it was her race or looks. Biden and liberals were put on strategic defensive by CT's claim that he was being electronically lynched. He played the race card and liberals folded like cheap suits. GOPers now just do not care.""",0.42445671747428415,0.5259775645790866,0,1,51,243,0,0.0,0,87426
2933,@USER Yeah - because ANTIFA are nothing but violent thugs who assault anyone and everything.,0.8063956426842929,0.9173767077006885,1,1,17,92,0,0.0,1,85036
2939,@USER @USER @USER @USER For a moment I thought you were about deaths  Sounded fucked up sick at first.,0.8512740686488092,0.9292480302611954,1,1,24,102,0,0.0,1,66815
2940,"@USER The problem is, the people who will read this and go oh shit he is a cunt"" already think he is. The rednecks and retards that already support him will believe it is fake news.""",0.8865186908104665,0.9424537805511987,1,1,42,182,3,0.0,1,44826
2942,@USER @USER Conservatives not showing support on NAFTA talks gives the US more power.  They are not doing our Country any favours by publicly criticizing the ongoing talks for their own political gain.,0.10669059394565118,0.07230848267455776,0,0,37,201,0,0.0,0,33462
2945,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Idk some Antifa nut job,0.8147170911059576,0.5512793327441466,1,1,105,323,0,0.0,0,13392
2954,@USER Kingggg,0.17002512362421118,0.037012345864570466,0,0,3,13,0,0.0,0,12425
2957,@USER ur a fucking dumbass fr. there’s no way she is anyone else’s 😂,0.9117313957207402,0.9429286027746023,1,1,20,68,0,0.0,1,35989
2959,@USER @USER @USER Wow!  I like this lady more &amp; more!!!  She is such a fighter &amp; a blessing!!!,0.10875559035596577,0.041268648249757,0,0,33,102,0,0.0,0,95833
2964,@USER Radicalism? Seriously? Let’s see your so called resist movement gave birth to ANTIFA thugs who run around trying to sow chaos &amp; stifle free speech! @USER has created a dialogue in this country that addresses the division and corruption already plaguing this country.,0.5715330792368853,0.5109540575187637,1,1,54,276,0,0.0,0,15030
2970,@USER You are awfully quiet.😪,0.4041546398945171,0.03639089241022858,0,0,6,29,0,0.0,0,22408
2971,@USER @USER People like you are the greatest campaign tools conservatives have. Thanks for your service to the #LoonyLeft!,0.06412401306713572,0.04224549566368848,0,0,24,122,0,0.0,0,80270
2974,@USER Where is the fascist version of Antifa?,0.8366880414050809,0.3119244363899074,1,0,10,45,0,0.0,1,92027
2981,@USER It sucks hy 🤦‍♀️,0.9136765234137298,0.9133679324357354,1,1,6,22,0,0.0,1,56134
2984,..@USER @USER 2 of 2 Vote her butt right out of office.  #DianeFeinstein is part of the problem in America not part of the solution.  Her old ideas and #ClarenceThomas tricks will not work this time.  #VoteRed2018 #KAG #ConfirmKavanaugh #ConfirmCoachK #MAGA,0.5288604015514901,0.6262956159921327,1,1,54,257,0,0.0,1,75507
2986,*a shooting happens in a country with gun control laws for the first time in literally decades*  Y'all: BUT THE GUN LAWS SHOULD'VE PREVENTED THIS UNGA BUNGA THIS IS WHY GUN CONTROL SUCKS BET YOU DUMMIES WISH YOU HAD GUNS  *meanwhile another school shooting happens in America*,0.43515876743630105,0.7616714724262329,0,1,53,276,0,0.0,0,40265
2989,@USER antinationalist? or antinatalist? also i’m not typically interested in basing my focus around being against something bad rather than for something good that directly counteracts or heals the bad thing. imagine if antifa was called prolib lol,0.20713451662043553,0.28457600421652673,0,0,44,248,0,0.0,0,23253
2992,@USER She is an activist liar who GOP wants to get under oath. She won't go and Kavanaugh gets nominated,0.9034220907746645,0.9078038011721643,1,1,23,104,0,0.0,1,77285
2997,@USER bro they were laughing into her face and almost pissing their pants and i was standing beside it like wtf mind ur own business,0.7819140322437844,0.9404078081006759,1,1,26,132,0,0.0,1,24154
3000,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa: the brain child of the democRATS. #DemocratsHateAmerica #Democrats #Antifa,0.3551735856932624,0.12210386546882639,0,0,57,208,0,0.0,0,26677
