,ind,text,hatebert_prob,roberta_prob,hatebert_pred,roberta_pred,token_len,char_len,label,id
885,4443,@USER @USER @USER We’ll be there opening night! 🙌👍,0.06730107458490009,0.3867344944500545,0,0,15,50,0,54287
886,4444,@USER pay close attention he is the same guy that warned us that 45 was a con man,0.44301674398985336,0.3867344944500545,0,0,19,81,0,22457
887,4459,@USER @USER Cats are the Antifa of the animal world,0.43324696461548207,0.3867344944500545,0,0,12,51,0,14672
888,4461,@USER This is disgusting that this is happening.  Strictest gun control laws - not working.  Maybe legally allow people to arm themselves for protection - lighten up those tough gun rules that aren't working. Too many lives are lost in Chicago.,0.7267651064532891,0.3867344944500545,1,0,47,244,0,58514
889,4476,@USER @USER @USER @USER She is just feeling his touch first time😍😍😍😍😍😍,0.08003331063334858,0.3867344944500545,0,0,16,70,0,40340
890,4477,@USER @USER HE IS BEST OF THE BEST! BARUN SOBTI,0.26499981918341736,0.3867344944500545,0,0,13,47,0,72931
891,4481,@USER Clown who cares about you or the nfl.  #NFLFreeSundays,0.35128324597926397,0.3867344944500545,0,0,13,60,1,77413
892,4482,@USER @USER Rotten character or what we call in Spanish mal character,0.22443768558388025,0.3867344944500545,0,0,14,69,1,98967
893,4484,@USER I have long thought that liberals are children trapped in adult bodies.,0.5283509052885721,0.3867344944500545,1,0,15,77,1,17314
894,4486,@USER You can't lump small l Liberal conservatives in with the far right nutbags.......,0.8860758349491924,0.3867344944500545,1,0,17,87,0,68350
895,4490,@USER @USER @USER They aren’t making fun of the woman. They are making fun of the liberals supporting barbaric tradition of covering a woman’s body with a garbage bag because men might be inclined to rape them at any given moment.,0.602953252818174,0.3867344944500545,1,0,50,230,1,98318
896,4491,"@USER sadly, you blew it in this interview.  You are, or will be, bought.  You did not pass the litmus test"" for what a Real Progressive is....You have mistakenly alienated what's left of the Dem base, thanks to HRC,  and you need us, know it or not. URL",0.238771994353308,0.3867344944500545,0,0,62,254,1,28296
897,4492,@USER @USER Me too! Jacks a sack! We conservatives tweet in a barrel!,0.9149769566123317,0.3867344944500545,1,0,18,69,1,23084
898,4493,@USER His wittle feelwings are probably hurt 'cause he knows everything said by Trump about BO's era is true!,0.44754329006775595,0.3867344944500545,0,0,22,109,0,57002
899,4495,@USER Hey Serena...don’t do me any favors.  Women can take care of themselves.  Just hit your tennis balls and take care of your family.,0.4626247789104568,0.3867344944500545,0,0,32,136,0,62723
900,4499,@USER Best news of the day,0.11250255724398238,0.3867344944500545,0,0,7,26,0,67576
901,4500,@USER Lol I'm sure Paul manipulated people last season and we called them followers cuz they saw the threat and didn't do anything..Kind of what Kaycee &amp; Angeela are doing this season..They both wanna take Tyler all the way knowing how much of a final 2 threat he is..That's following,0.1756440981738131,0.3867344944500545,0,0,63,288,0,72732
902,4501,@USER Well sure she would lend her support to the lying heifer making the false accusations. She has no more intelligence than the rest of the liberals acting out sombody!,0.7867866921370192,0.3867344944500545,1,0,33,171,1,48537
903,4524,@USER @USER Civilians Also   I'll admit its hard sometimes  when helping Grok 24-7 lol   I've been called names I didn't even know existed  Example   Antifa Grannies  Brokeback Valor (WTH is that) Grok Girl Friend (Yep No Shit)   Things Frauds will say   Thank You Grok (Brother) 😆😆😆,0.22477784005509757,0.3867344944500545,0,0,57,283,0,14950
904,4525,@USER When do you post on conservatives declaring Ford a liar without evidence? URL,0.626752630882797,0.3867344944500545,1,0,16,83,1,90594
905,4527,@USER @USER @USER @USER @USER @USER She is a master of twisting words. That is her greatest skill,0.13432105377342907,0.3867344944500545,0,0,25,97,0,38392
906,4530,"@USER @USER @USER @USER  Flake shld end his search for relevancy"". He's RINO filled w hatred for POTUS. #Despicable behavior""",0.6178585571447408,0.3867344944500545,1,0,30,125,1,82139
907,4532,@USER @USER IB you ass. Watch how you speak on my name😂😂,0.9381806768918364,0.3867344944500545,1,0,15,56,1,49214
908,4533,@USER She is also The Rocks wife,0.15859742318472056,0.3867344944500545,0,0,8,32,0,95545
909,4535,@USER ❤ You are beloved! ❤,0.06221698130939032,0.3867344944500545,0,0,8,26,0,46438
910,4542,@USER @USER @USER He's not an opportunistic liar. Nor have you proven he is. So your whole argument is fake news.,0.7597605507205912,0.3867344944500545,1,0,28,113,1,83135
911,4545,@USER @USER If the LEFT  would just stop the politics of distraction he will keep more promises #MAGA,0.0982522321368732,0.3867344944500545,0,0,21,101,0,83005
912,4548,@USER @USER @USER We’re so far beyond tax returns. This crap affects all Americans and liberals are too stupid to wake up and understand what’s really going on. Step aside. The adults are here to do it.,0.8925156908485994,0.3867344944500545,1,0,48,202,1,45541
913,4554,#Nikes attempt to alienate more than half the country grabbed so much attention nobody noticed Levi’s going full gun control and partnering with the clowns from Everytown. If a leftist company goes Woke and nobody notices does it make a sound?,0.6569609460867083,0.3867344944500545,1,0,46,243,0,75415
914,4558,@USER This shit is staged. Dude didn’t even hit him URL,0.9340350623884194,0.3867344944500545,1,0,15,55,1,42081
915,4560,@USER You are such a comedian edd!!,0.32664721120445817,0.3867344944500545,0,0,10,35,1,56521
916,4563,"@USER @USER @USER @USER @USER ...how you want to be defined""? PUL-EASE! When you live under a 24/7/365 MSMedia SHIT-SMEAR to the point you have Marxine Waters sending her ANTIFA minions out to threaten you in public places - you learn not to give a F*CK what the ""Pavlovian Left"" thinks. Night, night 🌙!""",0.3516449625250581,0.3867344944500545,0,0,71,304,1,85868
917,4566,@USER @USER @USER @USER @USER @USER @USER This is not surprising. They're conservatives and they generally lack empathy for people who aren't them.,0.27889464181352963,0.3867344944500545,0,0,34,147,0,33512
918,4578,@USER HE IS MOE,0.3251722263295678,0.3867344944500545,0,0,5,15,1,60881
919,4580,@USER He's quite beautiful for what he is,0.05759920586657953,0.3867344944500545,0,0,10,41,0,93179
920,4588,@USER The #metoo movement has turned out just the way black lives matter and Antifa turned out. Started out as a worthy cause and then ruined by a bunch of bandwagonists. More harm than good.,0.815673376231346,0.3867344944500545,1,0,40,191,0,99677
921,4590,@USER Poor Germans...they have  refugee violence and antifa violence..it must be nice to live in Germanistan.,0.3037318025423151,0.3867344944500545,0,0,22,109,1,77863
922,4618,@USER @USER I seriously believe he is evil..,0.8645965224326934,0.3867344944500545,1,0,11,44,1,43712
923,4620,@USER @USER He is truly adorable. Happy Birthday baby boy😘,0.05839951766814786,0.3867344944500545,0,0,13,58,0,67518
924,4623,#WalkAway liberals......Your party is POISON. URL,0.19072402531203367,0.3867344944500545,0,0,10,49,0,96218
925,4626,🛑 Ntknetwork News 🛑 👉 'RNC Has Raised Over $250 Million for the 2018 Midterms' #MAGA￼🇺🇸#2A #Prolife URL,0.2224044456503981,0.3867344944500545,0,0,24,103,0,25820
926,4638,"#EndPC: Teaching guide for #Portland public schools celebrates Islam, communists, terrorists, #abortion; promotes #GunControl &amp; transgenders""~&gt; URL  #EndCulturalMarxism""",0.33136310935817503,0.3867344944500545,0,0,36,176,1,93074
927,4641,@USER @USER @USER @USER Back then Antifa was called the kkk. They were a known muscle of the Democratic Party URL,0.24064073286928336,0.3867344944500545,0,0,26,113,0,83212
928,4642,@USER @USER Hi Amy...your book is on my read list...thanks for speaking out Hope you are doing well🙂,0.06542547354065366,0.3867344944500545,0,0,24,100,0,29213
929,4644,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Just be careful because I got a suspension for using a meme that said gaf once!   Mirror ....,0.2652614402813438,0.3867344944500545,0,0,117,387,0,89343
930,4650,@USER Another billionaire buffoon.😎,0.9340952063875586,0.3867344944500545,1,0,5,35,0,35315
931,4654,@USER All one and five dollar bills,0.24015033731413052,0.3867344944500545,0,0,8,35,0,46214
932,4657,@USER @USER He is sick. Very disturbed. And that comment proves it!,0.866866794841355,0.3867344944500545,1,0,17,67,1,92587
933,4660,@USER A nothing burger..,0.5592900469770627,0.3867344944500545,1,0,6,24,0,40367
934,4664,@USER The washed-out idiot #Biden feels he has a chance by insulting all conservatives who are supporting their great #POTUS...I don’t think so CRAZY JOE!!!,0.9227264052501056,0.3867344944500545,1,0,35,156,1,68764
935,4668,"13/? BOOOM.   The MAC telling the @USER to pay the public sector properly. Have that There's no magic money tree"".   But this is a disaster. It means the #NHS is in crisis and competing with other sectors. URL",0.7623356107994265,0.3867344944500545,1,0,48,209,0,54335
936,4671,@USER What the fuck is this they’re trying to set him up so it looks like he somehow deserved to be shot,0.7652426642688286,0.3867344944500545,1,0,25,104,1,81571
937,4684,@USER Hey @USER why don’t you just leave then? It’s ok we’ll be ok without you. Let us know how much better things are where you end up.,0.21345914360363902,0.3867344944500545,0,0,39,136,0,25689
938,4685,@USER @USER She is xx,0.12619172670017584,0.3867344944500545,0,0,7,21,0,74595
939,4687,@USER The killer is in the house. #MAGA #WallDoesntProtectFromAmericans,0.6032308448845886,0.3867344944500545,1,0,13,71,1,30880
940,4691,@USER @USER @USER Move to North Korea where you will find all the oppressive authoritarian gun control you want. Any one of these other countries with low gun ownership should work for you too. Good luck! URL,0.43376408234584485,0.3867344944500545,0,0,43,208,1,64887
941,4696,@USER @USER Because he will have ate it,0.21866937668390204,0.3867344944500545,0,0,10,39,0,17989
942,4698,OBAMAS LYING SKANK MARIA HARF  #DNCwbore  #LyingSkank  #KavanaughConfirmation  #ChristineBlaseyFord  #RedNationRising  #KAG  #MAGA  #CCOT  @USER URL,0.2918126522495193,0.3867344944500545,0,0,24,148,0,54266
943,4711,@USER 4) The first bullet point by the fool Cillizza also is wrong. This was clearly politically manipulated just like Thomas/Hill in 1991. It is shameful that pundits like Cillizza excuse Democrats for such cynical manipulation but hold conservatives to higher standards.,0.6949758892523187,0.3867344944500545,1,0,47,272,0,12088
944,4716,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 🙄 Are you really serious?! Comparing some of the most prestigious positions in the nation with being a slave? You just keep proving your ignorance &amp; inability for logical thought! #MAGA,0.6531269142203084,0.3867344944500545,1,0,138,489,1,32028
945,4721,@USER @USER @USER Restricting ammo is infringing upon right to bear arms. How about women can have abortions but restricted to 1-3rd week of pregnancy and must be registered Easy test of gun control laws - apply them to other rights to see if they’d be supported. If not then they are bad,0.4820633641776711,0.3867344944500545,0,0,60,288,1,55967
946,4728,@USER @USER Unfortunately in America a system like that would be called racist. Liberals believe exams are racist against minority groups.,0.6794446260775828,0.3867344944500545,1,0,25,138,0,43133
947,4729,@USER @USER @USER @USER Conservatives like Shapiro think everyone's cognitive functionality is structured like theirs: rules-based.  Nope. It is especially true for non-conservatives that most people think results/goals-based and *NOT* rules-based.  So they can't contend with rule-breakers.,0.16694686006440515,0.3867344944500545,0,0,50,291,0,64672
948,4733,@USER @USER $10 says he/she is white. Any other white people notice how many shitty white people there are or am I the only one who sees this?,0.8549452012391077,0.3867344944500545,1,0,33,142,1,11134
949,4739,@USER fucking s league football HAHAHAH URL,0.9205043007398609,0.3867344944500545,1,0,8,43,1,15375
950,4742,@USER WHAT THE FUCK,0.3251722263295678,0.3867344944500545,0,0,5,19,1,66883
